dataset,m,lr,temperature,metric,mean,std,n_seeds,val_ndcg10_mean,val_ndcg10_std
video_games,8,0.003,0.07,recall@10,0.0474015548825264,0.00130638259159431,3,0.030907435963551205,0.0001890047711068719
video_games,8,0.003,0.07,recall@5,0.03053120958308379,0.0014812983572486966,3,0.030907435963551205,0.0001890047711068719
video_games,8,0.01,0.03,n_visited_items,3028.0999348958335,1.674289819226897,3,0.03151343824962775,0.0005205726448155295
video_games,8,0.01,0.03,ndcg@10,0.02567220355073611,0.0006007803379076785,3,0.03151343824962775,0.0005205726448155295
video_games,8,0.01,0.03,ndcg@5,0.02032061293721199,0.0006810750863249141,3,0.03151343824962775,0.0005205726448155295
video_games,8,0.01,0.03,recall@10,0.04699008415142695,0.0009428015439237325,3,0.03151343824962775,0.0005205726448155295
video_games,8,0.01,0.03,recall@5,0.03035290539264679,0.0012166851697230764,3,0.03151343824962775,0.0005205726448155295
video_games,8,0.01,0.05,n_visited_items,3014.5840657552085,22.68280668334578,3,0.031283395985762276,0.00041936207593479074
video_games,8,0.01,0.05,ndcg@10,0.02531515620648861,0.0014708520680143324,3,0.031283395985762276,0.00041936207593479074
video_games,8,0.01,0.05,ndcg@5,0.020312135418256123,0.0010948691816390567,3,0.031283395985762276,0.00041936207593479074
video_games,8,0.01,0.05,recall@10,0.04582424586017927,0.003125652165406518,3,0.031283395985762276,0.00041936207593479074
video_games,8,0.01,0.05,recall@5,0.03029804366330306,0.0018785540894367034,3,0.031283395985762276,0.00041936207593479074
video_games,8,0.01,0.07,n_visited_items,2971.7442220052085,16.464996783057064,3,0.030151597534616787,0.0011879465922151854
video_games,8,0.01,0.07,ndcg@10,0.025036994367837906,0.0011387091267353244,3,0.030151597534616787,0.0011879465922151854
video_games,8,0.01,0.07,ndcg@5,0.019577133158842724,0.0013690073962459523,3,0.030151597534616787,0.0011879465922151854
video_games,8,0.01,0.07,recall@10,0.046496318032344185,0.0007417918204885644,3,0.030151597534616787,0.0011879465922151854
video_games,8,0.01,0.07,recall@5,0.02954367734491825,0.001478438780921959,3,0.030151597534616787,0.0011879465922151854
video_games,16,0.001,0.03,n_visited_items,3014.6149088541665,18.27570826390414,3,0.03809168810645739,0.0002850757990063624
video_games,16,0.001,0.03,ndcg@10,0.027500491589307785,0.0005027208948949993,3,0.03809168810645739,0.0002850757990063624
video_games,16,0.001,0.03,ndcg@5,0.0220635583003362,0.00042653146476677564,3,0.03809168810645739,0.0002850757990063624
video_games,16,0.001,0.03,recall@10,0.04991153379281362,0.0007946844213510474,3,0.03809168810645739,0.0002850757990063624
video_games,16,0.001,0.03,recall@5,0.032945177207390465,0.000451371087655834,3,0.03809168810645739,0.0002850757990063624
video_games,16,0.001,0.05,n_visited_items,3015.4886881510415,13.53146583335071,3,0.03784666210412979,0.0004261114968932401
video_games,16,0.001,0.05,ndcg@10,0.02802387500802676,0.0005615576948033651,3,0.03784666210412979,0.0004261114968932401
video_games,16,0.001,0.05,ndcg@5,0.022638149559497833,0.0002794975450385592,3,0.03784666210412979,0.0004261114968932401
video_games,16,0.001,0.05,recall@10,0.05035043631990751,0.0013423917812273685,3,0.03784666210412979,0.0004261114968932401
video_games,16,0.001,0.05,recall@5,0.033589817583560944,0.0004874383158059067,3,0.03784666210412979,0.0004261114968932401
video_games,16,0.001,0.07,n_visited_items,2984.0065104166665,9.646041975312123,3,0.036884197344382606,0.00027488593073122613
video_games,16,0.001,0.07,ndcg@10,0.027284542719523113,0.00028865618522890403,3,0.036884197344382606,0.00027488593073122613
video_games,16,0.001,0.07,ndcg@5,0.021986939013004303,0.00046656526999007696,3,0.036884197344382606,0.00027488593073122613
video_games,16,0.001,0.07,recall@10,0.0494863453010718,0.00072485895110882,3,0.036884197344382606,0.00027488593073122613
video_games,16,0.001,0.07,recall@5,0.0329588937262694,0.00086702634314297,3,0.036884197344382606,0.00027488593073122613
video_games,16,0.003,0.03,n_visited_items,3011.4346516927085,15.549991784701778,3,0.037653940419356026,0.0004169085099104244
video_games,16,0.003,0.03,ndcg@10,0.028088495135307312,0.0009815591629567402,3,0.037653940419356026,0.0004169085099104244
video_games,16,0.003,0.03,ndcg@5,0.022670142973462742,0.0008106653710381049,3,0.037653940419356026,0.0004169085099104244
video_games,16,0.003,0.03,recall@10,0.05077562356988589,0.0016930457616848625,3,0.037653940419356026,0.0004169085099104244
video_games,16,0.003,0.03,recall@5,0.0339189941684405,0.0011494238551445484,3,0.037653940419356026,0.0004169085099104244
video_games,16,0.003,0.05,n_visited_items,2979.832763671875,19.943707489331786,3,0.0376069446404775,0.0003909377228726293
video_games,16,0.003,0.05,ndcg@10,0.027212393159667652,0.0004418623734698277,3,0.0376069446404775,0.0003909377228726293
video_games,16,0.003,0.05,ndcg@5,0.02196414644519488,0.00064272457327472,3,0.0376069446404775,0.0003909377228726293
video_games,16,0.003,0.05,recall@10,0.04929432521263758,0.0005155745196305164,3,0.0376069446404775,0.0003909377228726293
video_games,16,0.003,0.05,recall@5,0.0329451784491539,0.0006562073073073728,3,0.0376069446404775,0.0003909377228726293
video_games,16,0.003,0.07,n_visited_items,2958.4120279947915,11.54002272377774,3,0.03642478957772255,0.00032087297754007817
video_games,16,0.003,0.07,ndcg@10,0.02708205208182335,0.0003007067330255024,3,0.03642478957772255,0.00032087297754007817
video_games,16,0.003,0.07,ndcg@5,0.021398667246103287,0.0002530632266778983,3,0.03642478957772255,0.00032087297754007817
video_games,16,0.003,0.07,recall@10,0.05006240556637446,0.00016629319922229012,3,0.03642478957772255,0.00032087297754007817
video_games,16,0.003,0.07,recall@5,0.032423979292313256,0.00018855957715220342,3,0.03642478957772255,0.00032087297754007817
video_games,16,0.01,0.03,n_visited_items,2994.4462890625,1.30653280546052,3,0.037051986902952194,9.959819036243745e-05
video_games,16,0.01,0.03,ndcg@10,0.02729254774749279,0.00039839111613313046,3,0.037051986902952194,9.959819036243745e-05
video_games,16,0.01,0.03,ndcg@5,0.021560199558734894,0.00033028001265434357,3,0.037051986902952194,9.959819036243745e-05
video_games,16,0.01,0.03,recall@10,0.050556172927220665,0.0007961028298787353,3,0.037051986902952194,9.959819036243745e-05
video_games,16,0.01,0.03,recall@5,0.03272572656472524,0.00025141290502475513,3,0.037051986902952194,9.959819036243745e-05
video_games,16,0.01,0.05,n_visited_items,2982.129638671875,10.088662217535441,3,0.03675376996397972,0.00047842418134220126
video_games,16,0.01,0.05,ndcg@10,0.027828059469660122,0.0003351292462920125,3,0.03675376996397972,0.00047842418134220126
video_games,16,0.01,0.05,ndcg@5,0.0223449965318044,0.00036810539991458373,3,0.03675376996397972,0.00047842418134220126
video_games,16,0.01,0.05,recall@10,0.05029557396968206,0.00030883299243799733,3,0.03675376996397972,0.00047842418134220126
video_games,16,0.01,0.05,recall@5,0.03328807155291239,0.00043351325996965817,3,0.03675376996397972,0.00047842418134220126
video_games,16,0.01,0.07,n_visited_items,2960.76171875,6.681192467230373,3,0.03377790004014969,0.001565743630324211
video_games,16,0.01,0.07,ndcg@10,0.025621809686223667,0.00036156605720836366,3,0.03377790004014969,0.001565743630324211
video_games,16,0.01,0.07,ndcg@5,0.020110435783863068,0.0006596752875493363,3,0.03377790004014969,0.001565743630324211
video_games,16,0.01,0.07,recall@10,0.04792275403936704,0.0004769057062184863,3,0.03377790004014969,0.001565743630324211
video_games,16,0.01,0.07,recall@5,0.030764377986391384,0.0005370194731094444,3,0.03377790004014969,0.001565743630324211
video_games,32,0.001,0.03,n_visited_items,3181.4983723958335,1.0217622727833935,3,0.04195500165224075,0.0005527833093151345
video_games,32,0.001,0.03,ndcg@10,0.030977593113978703,0.00046446667366944485,3,0.04195500165224075,0.0005527833093151345
video_games,32,0.001,0.03,ndcg@5,0.02488943748176098,0.0009846189578850946,3,0.04195500165224075,0.0005527833093151345
video_games,32,0.001,0.03,recall@10,0.05571328724424044,0.0009301452180770946,3,0.04195500165224075,0.0005527833093151345
video_games,32,0.001,0.03,recall@5,0.03684044380982717,0.0010223506742360988,3,0.04195500165224075,0.0005527833093151345
video_games,32,0.001,0.05,n_visited_items,3157.2354329427085,14.989689470922285,3,0.04139761750896772,0.00023521198000928445
video_games,32,0.001,0.05,ndcg@10,0.030813852945963543,0.0009872821558937865,3,0.04139761750896772,0.00023521198000928445
video_games,32,0.001,0.05,ndcg@5,0.024495671813686688,0.0007594315118047697,3,0.04139761750896772,0.00023521198000928445
video_games,32,0.001,0.05,recall@10,0.05543897052605947,0.0013379686036026608,3,0.04139761750896772,0.00023521198000928445
video_games,32,0.001,0.05,recall@5,0.035852912813425064,0.0006190339838170863,3,0.04139761750896772,0.00023521198000928445
video_games,32,0.001,0.07,n_visited_items,3136.4768880208335,17.044774602366918,3,0.04030673826734225,0.00010730414317510251
video_games,32,0.001,0.07,ndcg@10,0.030211403345068295,0.00040955026732810443,3,0.04030673826734225,0.00010730414317510251
video_games,32,0.001,0.07,ndcg@5,0.023880957315365475,0.00041787969687751036,3,0.04030673826734225,0.00010730414317510251
video_games,32,0.001,0.07,recall@10,0.05487662802139918,0.00013226959183454835,3,0.04030673826734225,0.00010730414317510251
video_games,32,0.001,0.07,recall@5,0.035194557160139084,0.00012570665575101767,3,0.04030673826734225,0.00010730414317510251
video_games,32,0.003,0.03,n_visited_items,3153.7704264322915,14.760156020979517,3,0.042138749112685524,0.0005456800617120707
video_games,32,0.003,0.03,ndcg@10,0.03077598661184311,0.0005636743046120691,3,0.042138749112685524,0.0005456800617120707
video_games,32,0.003,0.03,ndcg@5,0.024442628026008606,0.0002994239560468943,3,0.042138749112685524,0.0005456800617120707
video_games,32,0.003,0.03,recall@10,0.055809296667575836,0.0013797089216971172,3,0.042138749112685524,0.0005456800617120707
video_games,32,0.003,0.03,recall@5,0.036154658844073616,0.0005995828322248109,3,0.042138749112685524,0.0005456800617120707
video_games,32,0.003,0.05,n_visited_items,3118.6849772135415,14.31870476007773,3,0.04163995633522669,0.0006987479941014162
video_games,32,0.003,0.05,ndcg@10,0.03050210451086362,0.000640894583473338,3,0.04163995633522669,0.0006987479941014162
video_games,32,0.003,0.05,ndcg@5,0.024000693733493488,0.000451141075245356,3,0.04163995633522669,0.0006987479941014162
video_games,32,0.003,0.05,recall@10,0.055603561302026115,0.00150417180649208,3,0.04163995633522669,0.0006987479941014162
video_games,32,0.003,0.05,recall@5,0.035455157359441124,0.000869299748436865,3,0.04163995633522669,0.0006987479941014162
video_games,32,0.003,0.07,n_visited_items,3099.9130045572915,8.711056919163159,3,0.0407509816189607,0.0006017536480865287
video_games,32,0.003,0.07,ndcg@10,0.030559126287698746,0.0006451960389361242,3,0.0407509816189607,0.0006017536480865287
video_games,32,0.003,0.07,ndcg@5,0.024189685781796772,0.0006606315903022905,3,0.0407509816189607,0.0006017536480865287
video_games,32,0.003,0.07,recall@10,0.0557818648715814,0.0007478518141267054,3,0.0407509816189607,0.0006017536480865287
video_games,32,0.003,0.07,recall@5,0.03604493166009585,0.00064667930615908,3,0.0407509816189607,0.0006017536480865287
video_games,32,0.01,0.03,n_visited_items,3096.13134765625,7.996626455567129,3,0.036450142661730446,0.0022090686195744905
video_games,32,0.01,0.03,ndcg@10,0.02851121996839841,0.0010346452805262113,3,0.036450142661730446,0.0022090686195744905
video_games,32,0.01,0.03,ndcg@5,0.022007205833991367,0.0010434709883092906,3,0.036450142661730446,0.0022090686195744905
video_games,32,0.01,0.03,recall@10,0.0536284955839316,0.0013124174955863263,3,0.036450142661730446,0.0022090686195744905
video_games,32,0.01,0.03,recall@5,0.03350752219557762,0.0012961909608698852,3,0.036450142661730446,0.0022090686195744905
video_games,32,0.01,0.05,n_visited_items,3055.4498697916665,23.84232939583285,3,0.03428479532400767,0.00015480184032441615
video_games,32,0.01,0.05,ndcg@10,0.026898736134171486,0.00014562319599246114,3,0.03428479532400767,0.00015480184032441615
video_games,32,0.01,0.05,ndcg@5,0.020349547266960144,0.00012582159077926118,3,0.03428479532400767,0.00015480184032441615
video_games,32,0.01,0.05,recall@10,0.0515437051653862,0.0001557798672692191,3,0.03428479532400767,0.00015480184032441615
video_games,32,0.01,0.05,recall@5,0.03135415414969126,0.0005005779436444172,3,0.03428479532400767,0.00015480184032441615
video_games,32,0.01,0.07,n_visited_items,3039.740478515625,23.276033571067888,3,0.03228964408238729,0.0007882071341938725
video_games,32,0.01,0.07,ndcg@10,0.025177829588452976,0.0005146539873336029,3,0.03228964408238729,0.0007882071341938725
video_games,32,0.01,0.07,ndcg@5,0.019008818392952282,0.0006283506876484248,3,0.03228964408238729,0.0007882071341938725
video_games,32,0.01,0.07,recall@10,0.048306792974472046,0.0005804541096574733,3,0.03228964408238729,0.0007882071341938725
video_games,32,0.01,0.07,recall@5,0.02925564783314864,0.0009641088896498279,3,0.03228964408238729,0.0007882071341938725
video_games,64,0.001,0.03,n_visited_items,3299.1861165364585,18.46963944904784,3,0.04365293929974238,0.0004946184456689171
video_games,64,0.001,0.03,ndcg@10,0.03306883697708448,0.0008727107362751051,3,0.04365293929974238,0.0004946184456689171
video_games,64,0.001,0.03,ndcg@5,0.026329689969619114,0.0006702533185984688,3,0.04365293929974238,0.0004946184456689171
video_games,64,0.001,0.03,recall@10,0.05982800448934237,0.001681002993794147,3,0.04365293929974238,0.0004946184456689171
video_games,64,0.001,0.03,recall@5,0.038938951989014946,0.001093567284931952,3,0.04365293929974238,0.0004946184456689171
video_games,64,0.001,0.05,n_visited_items,3277.057373046875,11.619235763121832,3,0.0434008352458477,0.00048795989146580677
video_games,64,0.001,0.05,ndcg@10,0.033626776188611984,0.00033351323154270804,3,0.0434008352458477,0.00048795989146580677
video_games,64,0.001,0.05,ndcg@5,0.0266793475796779,0.00032411200708683935,3,0.0434008352458477,0.00048795989146580677
video_games,64,0.001,0.05,recall@10,0.060938979188601174,0.000750865767152693,3,0.0434008352458477,0.00048795989146580677
video_games,64,0.001,0.05,recall@5,0.03937785451610883,0.00039252027356009335,3,0.0434008352458477,0.00048795989146580677
video_games,64,0.001,0.07,n_visited_items,3237.8648274739585,34.11906110811897,3,0.04203652466336886,0.0007988045521696466
video_games,64,0.001,0.07,ndcg@10,0.03246369957923889,0.00014342653613057355,3,0.04203652466336886,0.0007988045521696466
video_games,64,0.001,0.07,ndcg@5,0.025585317984223366,0.00030749780669246207,3,0.04203652466336886,0.0007988045521696466
video_games,64,0.001,0.07,recall@10,0.05977314089735349,0.0005028274358975178,3,0.04203652466336886,0.0007988045521696466
video_games,64,0.001,0.07,recall@5,0.03839032227794329,0.00026982063325993515,3,0.04203652466336886,0.0007988045521696466
video_games,64,0.003,0.03,n_visited_items,3267.3993326822915,16.01909776640789,3,0.043637470652659736,0.0007750616215383806
video_games,64,0.003,0.03,ndcg@10,0.033852964639663696,0.0010942114289972024,3,0.043637470652659736,0.0007750616215383806
video_games,64,0.003,0.03,ndcg@5,0.026677157108982403,0.0013040905756148112,3,0.043637470652659736,0.0007750616215383806
video_games,64,0.003,0.03,recall@10,0.06187164783477783,0.000925888412083885,3,0.043637470652659736,0.0007750616215383806
video_games,64,0.003,0.03,recall@5,0.03954244280854861,0.0014818704740631808,3,0.043637470652659736,0.0007750616215383806
video_games,64,0.003,0.05,n_visited_items,3192.6293131510415,29.15665532955093,3,0.04313016807039579,0.00019345491703850386
video_games,64,0.003,0.05,ndcg@10,0.03269867474834124,0.000251508803408172,3,0.04313016807039579,0.00019345491703850386
video_games,64,0.003,0.05,ndcg@5,0.025726011022925377,0.0002531331316706105,3,0.04313016807039579,0.00019345491703850386
video_games,64,0.003,0.05,recall@10,0.06021204466621081,0.00045324201841446106,3,0.04313016807039579,0.00019345491703850386
video_games,64,0.003,0.05,recall@5,0.038582343608140945,0.0003499531760340399,3,0.04313016807039579,0.00019345491703850386
video_games,64,0.003,0.07,n_visited_items,3156.5674641927085,27.264690570431426,3,0.04242065673073133,0.00015984333731538117
video_games,64,0.003,0.07,ndcg@10,0.032749531169732414,0.00013920624583116216,3,0.04242065673073133,0.00015984333731538117
video_games,64,0.003,0.07,ndcg@5,0.02587590552866459,0.0005451410050905546,3,0.04242065673073133,0.00015984333731538117
video_games,64,0.003,0.07,recall@10,0.05999259278178215,0.00032659476788131993,3,0.04242065673073133,0.00015984333731538117
video_games,64,0.003,0.07,recall@5,0.03871949886282285,0.0011432699901548374,3,0.04242065673073133,0.00015984333731538117
video_games,64,0.01,0.03,n_visited_items,3089.6583658854165,24.336301602272254,3,0.03457133720318476,0.0017574253899209334
video_games,64,0.01,0.03,ndcg@10,0.027720738823215168,0.0016778533399575322,3,0.03457133720318476,0.0017574253899209334
video_games,64,0.01,0.03,ndcg@5,0.021338125069936115,0.0013486192883434068,3,0.03457133720318476,0.0017574253899209334
video_games,64,0.01,0.03,recall@10,0.05295642465353012,0.0032326080605434215,3,0.03457133720318476,0.0017574253899209334
video_games,64,0.01,0.03,recall@5,0.03319206088781357,0.002171203543528118,3,0.03457133720318476,0.0017574253899209334
video_games,64,0.01,0.05,n_visited_items,3065.09814453125,29.204481648527906,3,0.033633956064780555,0.0018512368954204375
video_games,64,0.01,0.05,ndcg@10,0.026415397102634113,0.0013834322246387898,3,0.033633956064780555,0.0018512368954204375
video_games,64,0.01,0.05,ndcg@5,0.020521662508447964,0.0013839280551344092,3,0.033633956064780555,0.0018512368954204375
video_games,64,0.01,0.05,recall@10,0.050226995100577675,0.0021500472961941694,3,0.033633956064780555,0.0018512368954204375
video_games,64,0.01,0.05,recall@5,0.03198507676521937,0.00212310350935881,3,0.033633956064780555,0.0018512368954204375
video_games,64,0.01,0.07,n_visited_items,3044.9310709635415,41.26277581701204,3,0.0329438087840875,0.0011851567380320627
video_games,64,0.01,0.07,ndcg@10,0.025821154316266377,0.0009260984992621778,3,0.0329438087840875,0.0011851567380320627
video_games,64,0.01,0.07,ndcg@5,0.019689584771792095,0.0009491028350669508,3,0.0329438087840875,0.0011851567380320627
video_games,64,0.01,0.07,recall@10,0.04991153379281362,0.0013314157145713256,3,0.0329438087840875,0.0011851567380320627
video_games,64,0.01,0.07,recall@5,0.030942682176828384,0.0013547369422941245,3,0.0329438087840875,0.0011851567380320627
